date,year,quarter,Agriculture,Forestry,Fishing,Mining,Manufacturing: food,Manufacturing: textiles,Manufacturing: wood,Manufacturing: paper,Printing,Manufacturing: coke,Manufacturing: chemicals,Manufacturing: pharmaceuticals,Manufacturing: rubber,Manufacturing: minerals,Manufacturing: metals,Manufacturing: fabricated metals,Manufacturing: computers,Manufacturing: electrical,Manufacturing: machinery,Manufacturing: motor vehicles,Manufacturing: other transport,Manufacturing: other,Machinery repair,Electricity,Water,Sewerage,Construction,Wholesale/retail: motor vehicles,Wholesale: other,Retail: other,Land transport,Water transport,Air transport,Warehousing,Postal,Accommodation/food services,Publishing,Film,Telecoms,Programming,Financial,Insurance,Other financial/insurance services,Real estate,Imputed rents,Legal/accounting,Architecture,R&D,Advertising,Other professional,Rental services,Employment services,Travel,Other office services,Public administration,Education,Health,Social work,Arts,Sports,Membership organizations,Household goods repair,Other personal services,Household employers
2017-03-31,2017,1,2029389.657022396,246869.70333333337,97446.65401921512,1271811.9215393828,2955447.228654908,838312.042420118,305425.8899411689,270755.71251820034,770885.4609668307,385222.61552346975,1135944.084151416,2950012.718781077,590692.3077576362,578119.5365485298,607293.5677288605,1355752.9395969263,2239010.03725424,1006544.4327777876,1824906.1676032254,1592920.871860852,2150382.765284578,1733796.4830569075,1144375.209749391,2061277.99837691,927363.8080467267,886688.123803105,13539097.221660359,1403808.7556782053,6447471.780620735,16640041.8814028,3155244.790158806,281706.0692070741,751021.8655290795,2580068.9207975976,1574575.3742577543,9526090.648266338,3296053.4286203436,4571618.954829974,3066575.3941054414,17099696.32164084,10243255.264619123,3414945.2731427955,8738254.672277182,4750657.322102115,0,22415134.122086134,11194654.641868023,3631988.236544508,4877477.492345581,6927422.838846754,864934.6222343445,3621105.0552962194,1781366.081758609,5767513.907276067,28338120.729981195,58722949.14197458,36019534.278960824,17485555.234371528,5212163.5049430635,3377198.3017266872,6765472.34549442,748471.0340768348,2022197.2088380528,183719.52590896163
2017-06-30,2017,2,1806936.8015970907,329096.2033333333,96822.90534460008,1661746.5053139494,2745689.0751523967,893933.8409711478,332752.3232670424,401643.95148143347,1023930.0722729153,333687.37105266144,1127992.427642143,2859388.2025152077,599383.9188687472,469055.3808953179,543074.3121426604,966996.8896008681,2353813.8375073676,896190.3369642769,1940834.051047694,1564306.169322845,1940139.9391016297,1821769.1890372084,1373871.331807412,2120649.895416324,816835.6745321106,758634.9293617335,13944550.324699871,1263377.1336112837,6780959.903074639,15835749.971636388,2770695.6363254157,406701.3675758929,704039.9289344342,2207457.209838693,1414861.2496388,9517249.303583857,4068374.3674698975,4540505.349171922,2959314.6778267287,17331144.62486603,9924703.576103989,3109844.6896314435,8108202.105076841,4154235.1221770635,0,21384826.59898599,12589126.80461424,3711834.1360011674,4638388.9922781885,6253435.601658311,1175466.677743276,3474828.0687445113,1669441.8199211801,5465057.002009569,29231420.90060609,56724648.92354016,34799172.1359029,17438832.812895186,5227713.398827511,3349182.3184584784,7278889.616330297,599944.2619316694,1984079.167598791,248354.25730597167
2017-09-30,2017,3,1398991.362692223,312218.59222222224,57920.68312237787,1697177.1386944156,2873168.29667444,556697.7074999767,272007.89560133184,337828.068148863,812013.4333840264,396404.5378825124,946616.3110141321,2597955.8195268083,532082.6689526705,520157.0974294025,362070.44006959297,1222052.7555163784,2515911.3481516433,789058.0552456765,1875814.4953361596,1950407.869394816,2377802.896863833,2000675.4105501096,1555183.2990912967,1738779.2496043947,736251.6524007203,825864.2048271687,14205502.424364984,1187735.7890669794,6590155.743009092,16101539.010768931,2884388.3914074413,395475.0897981151,745261.9882436519,2239369.9764911183,1711545.8828809431,8170234.515807756,3409047.4285387504,3934277.815853614,3109815.0994798406,15990429.920828054,10070343.542535927,3012597.3451299476,8021867.605342599,4498099.700659532,0,19303838.030277032,11724868.478580967,3689114.6139815687,4455199.84793513,6898560.223865954,919494.3444565665,3703062.9485274004,1776186.1487955558,4960732.962628437,28665285.06826924,55623137.59970386,34386621.72817448,17865364.118510567,5254676.663017974,4143065.298437252,6716168.06462356,592112.4507757144,1958857.6368063956,286952.51490228844
2017-12-31,2017,4,1524070.2238033337,354802.4255555556,59806.62756682231,1629876.6942499706,2966063.3673167224,688667.3354928187,342977.54008977266,440425.04585153365,815188.1556062486,355163.47666001215,999156.9887095119,2693972.7859324645,560824.3355354139,487884.2420064291,746094.8567362594,1288752.1119127355,2595391.1370945107,698995.329430857,2189224.1844586777,1974149.6693228455,2628424.01224845,1852214.5218659423,1565408.1151834698,2089682.9803134704,897472.741472206,953584.546057773,14742054.64039913,1218706.3725360741,6940908.410633142,18044674.44541236,3825117.2907279376,476689.14535367064,733176.8099635632,2506922.4653195655,1216459.3162311225,9433401.138967697,3630032.0840301556,3805867.521477664,2837910.9606300527,16350448.59128441,10384581.82025553,3373928.861864627,8282176.878058696,4332037.400173351,0,20146112.242858633,12199730.244868133,3275078.358150486,5130470.2312224535,7101374.785639675,918959.4555676779,3472818.5471817227,1450294.4206982758,5542182.656215455,29599786.414001875,55946305.455425866,35448360.221347556,18563265.469853982,5638713.459476111,4447123.279695486,6822417.832851877,509441.5618817394,2214107.0881613763,367027.77652651875
2018-03-31,2018,1,1717853.0080508385,228967.70333333337,28106.654019215115,1934958.0732956694,3046287.98845868,879749.042420118,299149.8899411689,539535.2125182003,848259.9609668307,409584.61552346975,965218.3341514161,2491109.71936854,449432.3077576362,485519.03654852975,501341.56772886054,1193003.4395969263,2229654.53725424,814521.1827777876,2266011.1676032254,1975187.1988486566,2223594.266505281,1717606.1336230086,1799418.959749391,2444693.166952197,1100009.8080467267,1080402.623803105,14590644.522205098,1493096.2556782053,6957118.6309816055,16768118.88405306,3204470.3521857834,422335.0692070741,881831.8655290795,2930516.9207975976,1172752.1242577543,8329182.299152874,3766438.6786203436,4012345.3537481264,2346224.7422652314,18164495.419358484,10401377.164868604,3371693.472392063,8838804.970971793,4208164.122608706,0,21460841.7234846,11766039.642020611,3285836.235876936,4344126.242345581,7652328.178602766,1053277.6222343445,3298802.4661810766,1514440.532175174,6246208.756756696,31160179.324039232,54470439.24943842,34791442.74958384,19316587.184632942,5616563.4043380525,3554347.3017266872,6383057.125026853,770321.0340768348,1925111.2088380528,355862.0265383867
2018-06-30,2018,2,1792457.0515970907,121135.70333333331,17194.905344600076,2195815.2553139497,2865746.0751523967,995747.3409711478,354171.3232670424,468094.45148143347,893610.0722729153,332977.37105266144,891012.4276421431,2450230.9525152077,528163.4188687472,598390.8808953179,476513.3121426604,1221898.0904370497,2594619.0875073676,1005689.2198899938,2187404.8506120555,1839700.169322845,2369788.7400926882,1686959.8388079451,1628643.4330494774,2353422.7949944185,937415.7757283996,843018.4292863932,13809336.07641267,1843022.6336112837,6778760.45264663,16256807.532661531,4096521.035739478,221733.3675758929,718764.4289344342,2632591.209838693,1038598.7496388,8759210.523587104,4249960.1174698975,4643322.349171922,2496504.975502815,17296734.32471039,9961578.676724259,3685301.6896314435,9622646.756577544,3856916.072439312,0,21812359.549753506,11609534.955056364,3856892.1360011674,4548186.9922781885,7187510.351658311,1068651.677743276,2735102.369754643,1681979.0398766245,6451399.4021608215,30334690.597269945,56492773.042532966,35029279.60662128,19288301.813643508,5947675.468022305,4152323.3184584784,6201599.116298349,648096.2619316694,1799076.417598791,347173.57614203054
2018-09-30,2018,3,1444352.112692223,284523.09222222224,48068.18312237787,2001159.1386944156,2787567.796476076,723901.4574999767,335890.39560133184,450526.068148863,770330.4333840264,556908.7878825124,1255187.811014132,2541236.3195268083,631730.1689526705,727259.8474294025,656718.940069593,1469422.4064563198,2401765.7497019363,737345.8052456765,1872496.8447662438,1426782.0687470804,2325860.5981081873,1631300.0113229672,1718566.499263721,2343063.0508815553,856552.0536458375,784400.8052700551,14658271.17724508,1774644.2890669794,6827968.241704466,16333927.911994021,3352090.6414074413,432111.5897981151,725374.2876897579,2413166.9764911183,1087719.3828809431,9157291.265807755,3639541.0782236564,4197077.565853614,2226365.0994798406,16737667.37009258,9693422.842924263,3742155.5951299476,11146170.206027718,3976658.0506670657,0,22267927.27258565,11540760.37833263,3452527.6139815687,5236156.09793513,6364871.473865954,1235930.8444565665,2260019.446627681,1670555.1487955558,6968763.313336445,30769925.615085114,54820036.139726,35604834.38125828,19673118.2077268,5751552.013540969,3328926.798437252,5876204.81462356,693569.4507757144,1829780.1368063956,351533.4654142208
2018-12-31,2018,4,1729985.7238033337,295960.9255555556,73295.12756682231,1688198.9442499706,2709449.2075343127,749475.3354928187,217421.54008977266,513596.04585153365,549355.1556062486,469451.22666001215,1610111.488709512,3132274.0359324645,783959.3355354139,630190.2420064291,634680.8567362594,1508323.1119127355,2307879.888277067,729498.1335308936,2111124.4344586777,1636928.1693228455,2169767.7117723757,1747478.222461798,1475588.6658006879,1951976.980071237,641887.741472206,814768.6465559725,14646038.989370497,1994866.4219114105,6590895.458766992,15260841.458636964,3535411.9398597125,499793.64535367064,697927.3099747689,2325987.4653195655,1168677.116779676,8651078.439644042,3679456.284173016,4398476.021477664,2799586.7106300527,16161175.393427506,9647570.420677435,3127656.861864627,10704452.177523876,4085520.90056245,0,20931107.811740324,12025483.645201538,3866540.108150486,4968415.7312224535,6188732.28501788,1342632.455567678,2680296.5471817227,1160781.0947667267,6321076.458174456,31225134.90949004,57489207.496333726,35766064.47370218,20532920.449998483,5363387.219006179,3160531.7796954857,6011250.582851877,683839.0618817394,1527251.267887023,97882.77652651872
2019-03-31,2019,1,1597340.657022396,396456.20333333337,134546.15401921512,1549654.8219681547,2597408.228654908,840793.042420118,188106.3899411689,449002.71251820034,677172.4609668307,503989.11552346975,1504626.8257182578,3151636.46936854,729313.8077576362,605500.0365485298,589857.6687954499,1501048.6895969263,2366953.838363554,561781.6827777876,2317828.1676032254,1577087.371860852,2064631.266505281,2158348.8836230086,1593933.209749391,2108297.798894946,555086.3080467267,864873.4243669172,16704489.67192815,1987531.7556782053,6552300.3802377395,15081060.234773466,3811486.1906066514,552828.7545264431,557928.8655290795,2600078.721111547,1446396.8742577543,9889039.548649333,4126067.1786203436,4705353.954829974,2531210.1442275117,18334385.012768976,10091733.31518675,2973150.7731427955,10761046.472503394,3711494.122608706,0,22141346.375538435,12817275.591021923,3941907.735876936,4971703.492345581,6912259.62695558,1437649.6222343445,2875606.7161810766,1663044.532175174,5834483.457592878,31696273.524581205,60848041.79118647,38320809.002676606,20681272.785175666,6167900.564255884,4193325.301928866,6264386.374107511,909044.0340768348,2030014.5605531407,207644.52653838668
2019-06-30,2019,2,1642239.8015970907,278694.2033333333,185932.9053446001,1502322.0053139494,2922222.5751523967,755257.3409711478,214585.8232670424,290451.55081233557,623100.8222729153,704627.8710526614,1447773.927642143,3193947.4525152077,505053.9188687472,699046.8808953179,610153.8131115935,1280214.139600868,2487618.1877576117,666349.2198899938,2286402.452887904,1852799.919322845,2274688.739707404,1723048.3894919204,1416308.6320393456,2349953.894508426,624776.1745321106,975782.329768571,16394465.625896923,1576656.1336112837,6694779.953195946,15858782.02010927,3980058.175530967,621233.867575893,515569.4289344342,2365894.209838693,1442195.4996388,9247912.023587104,3881496.36680614,4627460.849171922,2349602.377331581,18049222.179286502,10248670.576103989,2877569.1896314435,10010250.405318312,4407347.122701763,0,22388530.91141351,12472498.70680731,3623073.1360011674,5290583.4922781885,7278710.800983872,1120998.177743276,3077959.769279332,1331226.5699211801,6023554.101917444,30873871.269853525,60215168.84483628,37964798.259256855,19945532.717208274,6759194.36878677,3740635.5684050727,6532501.315765054,964632.2619316694,1796273.7194863032,145250.55782400756
2019-09-30,2019,3,1886395.862692223,196292.09222222224,132518.18312237787,1661399.6386944156,3013210.2034754,815518.5590929943,362394.89560133184,336713.8674728986,729760.4333840264,503834.2878825124,1561207.311014132,3541013.7682267595,437044.66895267053,619940.5974294025,428749.44006959297,1672153.4567435666,2363840.2485804153,819505.8052456765,2647848.647145852,2090983.369394816,2346774.3976878077,1766894.5617494504,1404291.298129993,2230714.0508815553,793116.6524007203,1124093.6047619374,15946070.325400293,1292734.2890669794,6262507.840470793,16639159.868769687,3524199.1709961407,534199.0897981151,682083.7876897579,2335721.9764911183,1273589.6328809431,10410202.515807755,3773382.1785387504,4856050.315853614,2368629.0994798406,18765635.420828052,10894326.842924263,2834153.3451299476,9730060.855342599,4897291.500351209,0,23348956.370074052,12356524.477879062,3443301.1139815687,4935740.697040965,7357938.973865954,1110247.8444565665,3384042.946719234,1049979.6487955558,6384311.313187672,31317152.107919205,60083781.507513836,37576205.62270954,20626278.428801857,6793925.252911315,3533925.798437252,5887822.665629114,874100.4507757144,1645595.6368063956,72095.96541422079
2019-12-31,2019,4,2057879.7238033337,134503.4255555556,156018.1275668223,1498783.4442499706,3124109.2075343127,802691.8354928187,269013.04008977266,328863.54585153365,644516.1556062486,566217.9766600122,1454643.238709512,3454462.0359324645,588263.3355354139,576552.2420064291,534725.8567362594,1751876.3619127355,2525611.7372350823,638992.1335308936,2587191.6844586777,2026758.6693228455,2824391.01224845,1988769.222461798,1331714.3651834698,2426540.4803134706,963900.991472206,762995.546057773,14556895.440679701,1439798.0719388833,6758914.358063753,16476969.84751674,3093971.138014162,334638.64535367064,699844.3099747689,2414273.7153195655,1697570.3162311225,10211207.238723937,4345472.084030155,4361929.021477664,2101334.2106300527,20595927.393427506,10660574.220051061,2833785.111864627,10285024.677523876,4853805.40056245,0,24782483.65568994,12528002.394457672,3477822.358150486,3991091.7312224535,6699137.134406002,1125318.955567678,3402365.5471817227,1546842.0947667267,6413574.857352007,30954140.214785032,60249163.65644706,39507264.52197908,20311678.471771106,6863945.558799384,3852240.2796954857,6382262.132320872,948115.5618817394,1904304.767887023,293427.27652651875
2020-03-31,2020,1,2091464.2085187274,156237.82902590188,187528.46464665863,1553236.8352818475,3100753.8163898606,813979.3890003297,383926.6586857564,411260.74462476117,621128.9101697882,604342.9610905795,1446134.992416388,3535882.225933165,594549.1295881084,639749.8772771549,560807.1894493112,1842635.1851478973,2629478.1175939515,660222.1350319793,2797219.8274124926,2012032.1673178629,2882175.205468273,1931896.4206598273,1316214.2145441815,2356161.995731856,926060.1164322385,775427.2159628002,15082782.329028621,1461406.133699161,7031728.8984430665,16933613.078042027,3121685.2032899014,388368.0634855098,675487.652273091,2441851.6125575127,1638556.4497992012,10795573.135360332,4454603.147894978,4515344.150185998,2181674.1290788306,20769484.10068799,10525399.042095957,2907861.615237509,10242708.297592836,4939007.524674405,0,25195375.32075324,12858857.087534826,3515117.838150918,3993892.565758797,7009551.10595637,1036409.1901677444,3448140.6499668476,1459286.652549215,6704416.858668856,30937285.92103867,61554619.20778423,40100545.6552073,20969462.55771352,6786089.307181239,3849231.3592378725,6558211.601015531,823511.5703783808,1910992.491375472,154880.64780951195
2020-06-30,2020,2,2127850.354023422,159490.1020037698,222898.71966275637,1506697.4586464681,3103063.52510447,822803.6917176533,333585.8516022155,443089.2627553947,628584.6801168851,605206.478051971,1508903.7226131265,3594304.5500131394,600031.5439059652,645747.0872181312,570934.40627574,1846225.0956972935,2601524.7321763416,645549.6181101032,2806706.80018384,2010710.1254354971,2896996.1064786906,1946251.9193229582,1313606.2315683009,2381789.5888173715,932975.0963929535,792277.8067794259,15072818.335523425,1435539.6690069148,6965235.431535077,16888983.510047805,3153161.3219845165,422623.94985416293,695840.5040226822,2489651.492661664,1679554.0598061474,10532870.752896447,4497199.442847373,4428444.002830248,2195146.40526659,20811922.611360855,10581807.033979414,2941688.5716341054,10475544.012480691,4987690.91336042,0,25328509.949539106,12907988.41631768,3518884.516217013,3972396.77940283,6983585.528106722,1057411.8310304077,3387500.0897962535,1470560.3279247042,6718536.2027651295,31233552.07368781,61486146.99492671,40399577.56462607,20996547.430423304,6769477.117544103,3798888.4999595014,6613308.966527488,889898.6233060323,1870476.9695816997,146659.95652501757
2020-09-30,2020,3,2521744.5876618307,366469.94918938144,490831.2554204807,1287228.748308117,3430485.8883586917,923060.0360339783,512822.2536150541,864947.8431919077,715385.751971196,691540.8885822529,2058792.613940073,4058798.334765053,712193.2905343021,852375.2262806583,1183909.1030884418,1975558.9465696358,2654869.424558148,586638.7451581828,3295583.2637037337,2009337.615320003,3427922.952831413,2598270.9047146807,1191644.2588445437,2798951.2237678,1104467.5959783527,923055.2050449032,17320939.97204467,1645688.3760342337,6877148.402845519,19149259.910387345,3842227.382673673,753099.8176610366,1250080.2429879527,3334790.588233517,1938019.8417799354,11888942.524211295,5238576.27189045,4524666.672653637,2404816.8176288116,22215288.436431192,10805753.587212494,3401852.0745705627,12581967.454223467,5355258.227488932,0,29022455.829261903,14342567.281903131,3586494.399550568,4811777.737990428,7282934.152001477,1297027.3611595382,3218683.210459674,1665789.1443487233,7760255.292642227,34512978.18746793,69481077.04817206,45093535.29423197,22648233.32893811,7578471.4363707155,4258913.320389487,7808180.427189771,1805743.282806237,2393446.461031614,320626.03031912394
2020-12-31,2020,4,2103116.3948349087,173639.38033540524,246416.10243157586,1297066.0307407838,3339632.9426005776,823628.7360838423,201219.10769526556,308866.26811395236,718839.9139065095,542851.4862301825,1680061.8674888453,3518219.2540506185,611742.0584020315,571314.3633828352,691905.9376148182,1651758.8963167244,2359185.9670104445,557202.4463750065,2469953.816052923,2063521.227983693,2924142.3673244365,2386204.6240059263,1274081.463607668,2706898.4233238627,1119809.9293788546,781105.8523845251,14660510.111318475,1505204.3710737084,6349185.373887434,16770191.2933133,3356195.725515868,368890.88034554856,936015.1192200971,2712202.8353444505,1883712.7916437064,10022280.00037741,4571194.274383405,4174114.0713939536,2077089.0831312013,20996042.374215618,10975142.972701827,2888151.7857144047,11298754.726470284,4905189.327208272,0,25739058.327250082,12631680.514640268,3391586.4255719827,4313309.15947625,6349580.544364586,1460822.607340056,3202604.9773108982,1796714.7225395676,6456781.64282097,32296979.76770621,61290967.078761436,40625383.91309238,19835647.917675942,7591336.09361706,4132168.726485457,6633264.192534377,1635792.4882281742,2148039.890656,1533026.0122344021
2021-03-31,2021,1,2386421.0342382425,126310.0134076149,551866.0854897411,1409370.2141640987,3424568.663310726,867003.961970892,350162.98500304343,548924.8048312578,641022.96012272,584139.04312225,1671765.8263748495,3783171.851042105,569239.74267749,642552.8888093118,601184.0581890726,1939130.3077835636,2616544.042217621,612490.3069684514,2950282.148051437,2208696.831639144,2986768.1081851944,2088771.0676995784,1382410.7290689277,2537992.585396728,1043203.4326400047,752407.2527208832,15522375.31170565,1580527.0743003006,7031404.458753446,17591142.940447718,3444870.8058304293,509205.7577907732,751255.9560462035,2689535.3297183444,1734644.170240056,11075438.177376058,4919145.79443282,4244941.956834965,2241355.3429456796,21769942.16537193,11004258.109452285,3137488.01396018,11524133.143582117,5301132.632407483,0,26713866.313629698,13185780.610839456,3500622.914314626,3904521.945198281,7190679.53739433,1277966.0463871537,3251259.965406849,1562183.154592263,7266081.681343431,32157533.853395175,62206251.19757162,42153244.04729125,21248151.19117323,7453022.281252452,4106436.4742123387,7002897.494022785,1274364.063309181,1904568.4097866833,337579.5477137883
2021-06-30,2021,2,2251444.728560737,101419.69107057856,176020.13693491774,1562979.3528583085,3296229.1693470124,826614.4004775735,384098.851620917,386028.38205780025,628031.8324556272,567226.5021302033,1451996.057623002,3529457.4096180494,566880.4276547397,576318.4835343062,530574.3390368003,1879934.8342735458,2672709.8230288085,678363.9560780438,2764562.93220722,2155193.7990106875,2900080.0154194087,1990759.5214979365,1412740.448652503,2460813.0617492213,991918.4888195782,725095.4816653985,15087497.518442968,1580825.7964403054,7038256.112090947,17141585.778865535,3218803.5921581727,335804.63866943883,689334.3167107955,2454657.9509837893,1653776.0488332587,11130318.472879034,4520594.5437831,4427591.52777046,2139006.0675540026,21208451.86485621,10804356.403659953,2962638.1095739026,10504169.637379907,5014201.205421869,0,25584531.983564664,12756930.744341817,3534651.6575896773,3953152.655318661,7068538.474376329,1141045.213659957,3477561.4521894045,1531068.2711719417,6831703.986931547,31109424.87819773,61457625.51302433,40381098.55371477,20914280.050215356,7084785.137824635,4064865.5095136375,6583752.717686601,972930.3713735344,1936813.9223779393,290180.1005519363
2021-09-30,2021,3,2205998.1114108237,88727.61041080761,175439.10643263382,1629870.8877254766,3263841.795405497,814775.7872572198,419835.0241925093,367932.763261646,603964.0511538988,562833.233044205,1364963.7065961983,3480883.005636293,544945.1876113674,565585.7323229699,469378.14733376406,1896728.4571533755,2706656.9692892665,696781.0744621673,2767718.7023988604,2175274.444870792,2831661.923581376,1876893.9175948747,1441254.4585355623,2370573.611835134,958320.0954305311,698654.9284109694,14923924.879138779,1573636.161901561,7181476.839185089,16988108.319934975,3133310.418723709,317365.59284193884,607700.3683305832,2338607.921368021,1582894.99494017,11236050.8300321,4468832.384090546,4463922.03712074,2131597.0802308875,21107955.89209604,10746959.893858729,2918203.3015472577,10180215.210650293,4999939.451260625,0,25189828.86607726,12633212.15743336,3527438.336154224,3806879.8565833317,7152885.445969834,1087307.4935347422,3524394.117442217,1472614.6853598377,6810584.481455533,30529186.213257316,60556823.07255341,39861147.22150208,20849767.17821834,7003531.735772747,4031082.7458166797,6467910.86353505,826193.1497653257,1866032.3146173442,228824.77940487541
2021-12-31,2021,4,2100816.9987811632,163302.5178794533,175423.2670807145,1429461.4962190932,3143904.9608910833,817363.2189282883,249957.41160609733,364415.7199202072,668007.8555523274,578089.1606313959,1563408.9242273876,3530726.8408400104,614759.5730175094,602634.9253540424,613019.6364488867,1746113.37356759,2494926.5452651726,617707.3311228425,2617505.7683199625,1999158.2550487358,2900973.7914166404,2101878.0551260444,1295354.8095202693,2507317.1653522877,991069.8871770967,800001.7949062615,14784242.405550966,1436073.2655096753,6646070.6364068175,16668544.300417084,3186969.1331268093,375705.01043117786,792914.4288076238,2551034.315447492,1773501.623203325,10115963.263789007,4427070.915366846,4327956.141608706,2126899.884025974,20710060.689766116,10698383.397784114,2891921.7720615757,10662091.568083731,4891503.191104488,0,25246604.377414137,12716906.182188833,3484770.199100584,4136394.102963497,6651248.6147088045,1171536.1908304181,3339923.547313835,1594227.8167572115,6476311.68560929,31602596.66122626,61280051.82250669,40177282.277960025,20460488.74570368,6929349.637002908,3862757.143644976,6538071.457844613,1108143.8243870893,1965491.2620115622,331282.0981993313
2022-03-31,2022,1,2373414.697499338,77880.30182823089,381453.06873747794,1560879.2959844223,3406438.7579826107,845044.7756555835,406356.8271288385,470161.1317281942,599342.77943379,560619.2177865275,1468365.9383667137,3649342.2444090466,525287.1907116583,581226.0058446265,462450.4708051935,1986151.0474179515,2720176.4206403866,672194.9995944665,2913279.4473833493,2288545.4624661654,2866624.2495889193,1878641.4860291413,1488090.664382938,2408161.854082542,992396.4293448827,688402.1058463511,15162504.300043963,1610023.6344665624,7283920.018552673,17295141.052263353,3275976.8261196045,397372.8140425544,601791.1815052389,2432251.531717359,1606438.012911213,11344354.97384985,4741108.768384427,4305752.571644969,2190777.2599817966,21640157.801424302,10974010.352924898,3056430.032372068,10813170.52277878,5247020.859962458,0,25928538.062025778,12848022.092861157,3526341.752381414,3652009.8907850594,7360111.903074947,1171122.829185156,3400776.4990064623,1474867.9270601186,7177735.813430914,31032263.272719074,60551043.910939336,40991438.95657125,21139804.506757177,7257512.5449187495,4090271.8849886185,6711885.746106698,963470.5973164855,1782563.8507988816,235867.45888988627
2022-06-30,2022,2,2404409.142655321,75080.42271756794,441887.12567855994,1506178.4375196171,3505100.913643783,850457.0611248026,371530.95723685384,447932.3389503707,615276.1286425729,544646.0131736131,1513587.7523868254,3655000.20538566,521005.6096614642,564456.8243857054,477693.07017965306,1957600.7947163973,2672612.2897415203,649580.7231111903,2858141.052773173,2335730.746230643,2877476.531056962,1966142.2434887637,1494375.4090350869,2485898.972033061,1043442.5851568881,678365.0462872118,15120725.18320161,1648159.9360426853,7171546.630258719,17353591.336468805,3351346.02534371,393871.7919359128,637946.5739256907,2489740.0736792274,1645099.7165747916,11319847.16003169,4812203.617026276,4230027.726323838,2171239.0305691552,21811737.003414463,11115629.056577127,3069057.643463144,11099017.539661009,5274275.288031667,0,26171480.3930496,12815093.183570517,3497274.0920985653,3688807.8034272506,7258041.303934127,1279745.9617067222,3347341.4029429248,1544108.3920522472,7197579.878768548,31316360.91000845,60510601.1787001,41233347.915444784,20924176.036612183,7523367.764090428,4204682.335213754,6757970.801263481,1130989.9526120245,1830197.9107127364,419543.4073967312
2022-09-30,2022,3,2030306.5145500416,170759.19109552985,393774.33496076526,1468878.670105698,3272521.1373442374,813134.1645713317,414147.1908538453,372322.8949211303,629154.932359098,581653.067386101,1462081.2236594595,3525476.7161386055,563768.9468520108,640918.3565511095,576399.3416746779,1790457.300840529,2537548.0395067874,600336.523978622,2755376.8605828295,2098740.159725342,2848046.3405872867,2050120.9989714264,1294993.9951051848,2402622.688741255,1000257.9743273009,727490.3331143734,15054159.116529834,1537808.9122534704,7004671.747241299,17152980.45739703,3234299.3324719574,414557.5597415289,679747.5992648674,2499975.037965447,1625083.1347963323,11161107.801517962,4680669.784235999,4452176.815580633,2174958.234743012,21096172.716934852,10679927.374815632,2890359.8611473907,10577618.26565017,5011083.074919656,0,25564936.202221896,12836113.099097114,3390779.9968943596,3985163.763175613,6912774.585564062,1221201.5780946023,3322283.6024254193,1541264.1933071744,6869485.040972234,30993883.055839747,61099146.66439229,40424340.72051224,20475033.283079837,7475327.654422271,4123496.9758615685,6665231.758613621,979708.1577863428,2029099.8455704919,506261.6366732695
2022-12-31,2022,4,2190288.4076611176,139468.57166808247,369870.4282293045,1409770.7989292433,3246978.7814770546,834657.9390611864,264616.53912408056,434732.8892543498,646457.0869217534,574329.9112318127,1597503.153851708,3643379.3440422756,579061.7627152365,615397.6135236628,563515.8232092684,1822011.797013094,2518684.355449783,603478.1557904702,2741573.076073871,2101095.6368714008,2883650.2063986207,2032315.721431159,1340041.4646884033,2476163.2687511663,1001415.6637166331,768670.3319886375,14898124.193664854,1463598.3827605017,6824238.570381126,16859111.192679133,3260338.421878501,446777.48437868466,722918.8556288437,2562002.467382216,1739478.4587547884,10313224.884876272,4645814.0218547415,4225990.43942737,2176611.089896999,21106232.0202923,10847207.168645086,2975649.737570011,11012618.904853515,5092731.755205155,0,25648770.374128316,12834659.366740061,3465632.2344269855,3899078.2580577964,6866544.440850761,1220523.423233606,3256757.6843264983,1558002.4875364134,6781274.351437493,31644059.960557025,60704118.11311608,40836474.73962684,20634737.765712634,7146388.70973361,3909562.729537782,6686394.511641437,1138563.7639065294,1858212.5081569974,313757.10374815215
2023-03-31,2023,1,2538850.8594121584,153254.56024020747,425212.6498263626,1404719.3492430875,3430080.3385029365,894478.3917548296,409516.43754355656,686610.6396876026,659366.8737235775,620761.8740525042,1793393.624569732,3902861.5548760016,615677.3401489336,694960.8227948631,736628.9733045286,2009720.9959022007,2699541.0955867614,633975.4598488566,3119133.7997952644,2159048.990704661,3160980.8827044484,2205733.3125603767,1355774.4196840934,2629183.2839828,1050937.4167021883,808628.4787420444,16227528.008266546,1618624.3017834136,7047104.2255844325,18184477.440451078,3575694.407008966,561552.4687895527,887325.4845275958,2880725.5323843467,1801729.3219904967,11424231.090237007,4993427.64483246,4346326.675721757,2301278.5918477047,22005589.210070953,10962669.714032764,3275253.8101124894,11857282.373069752,5349567.941587565,0,27576678.10079245,13609327.112479411,3591328.9786521364,4162770.6977323717,7351633.110201775,1233145.9322435702,3295939.010133258,1571796.5369440932,7486798.498274764,32991932.53070647,64922118.321446,43266657.783226274,22026060.462233484,7326873.478918864,4124575.5492510204,7277027.543541113,1394376.2361951063,2011365.968168454,232054.5149411202
