"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
0.0504157584564463,0.0509504132231405,0.0508328192473782,0.053559379217274,0.0545329503620697,0.0559412656611603,0.0585399449035813,0.0597604692846668,0.0590087181143042,0.0598283441490475,0.0579282051282051,0.0582843520078918,0.0589950196380127,0.0603020959369267,0.062056250735496,0.063031190272864,0.063080151747518,0.0644602810323308,0.0659505568280547,0.0674340146854535,0.0683040935672515,0.0698061780738946,0.071494789928431,0.0736799618390636,0.0750726280734075,0.0771200112225573,0.0776300953292104
0.0568358363542206,0.0578995295188951,0.0571512166577266,0.0579438353529525,0.058224921807715,0.0585358330946663,0.0597723984538643,0.0604711320314653,0.059721300597213,0.0602648030816511,0.0592196273089755,0.0601294537535539,0.0610901326585081,0.0617496984878004,0.0614010409340273,0.0618112549180182,0.0602948688591006,0.0594023260261113,0.0602757933211497,0.0632256805542004,0.0659010871229521,0.0683806610727621,0.0711476395186264,0.0726228527040966,0.0736999853794044,0.0764206086170533,0.0766604145625932
0.0697908793146888,0.0698979591836735,0.0690449508155896,0.0704516442769437,0.0716125708397733,0.0723380594940228,0.0742091152815013,0.0762174697242979,0.0758845671267252,0.0771615742361354,0.0767352305813844,0.079053533384706,0.0805528049253025,0.0813099490307822,0.0813295066708036,0.081921568627451,0.0820858568544547,0.0832718417945691,0.0843995193327207,0.0858904204474614,0.0873410174880763,0.089283530994009,0.0896253003827098,0.0882640446207809,0.088196249792577,0.0899661535102085,0.090460043254212
0.0607531626949103,0.0593497089308533,0.0575499371420589,0.0567560175054705,0.0585573595954219,0.0601100052383447,0.062306101344364,0.062245417515275,0.0619392896644955,0.0613633551899047,0.0598208955223881,0.0608178958406152,0.0617760617760618,0.0626368812965396,0.0646923833460824,0.0661016949152542,0.0641278179032611,0.0628792057363486,0.0612134344528711,0.060556464811784,0.0623551716873815,0.0617319787131108,0.062950761285727,0.0662352835445313,0.0661994427087731,0.0683668383452401,0.0693367104638278
0.0560339288009253,0.0537897310513447,0.0519129044162874,0.0538359629049741,0.0554235946159937,0.0579133985172451,0.0641937145801133,0.068721576553815,0.0693527731258004,0.070831234256927,0.0708154506437768,0.0742991570280337,0.0739659367396594,0.0705750560119492,0.0692868345788357,0.0683857561159913,0.064051458597572,0.0662373505059798,0.0664542558033682,0.0681010289990645,0.0682489841152567,0.0644704215373716,0.0622432030771921,0.0625217694183211,0.0622324944358843,0.0648695652173913,0.0649955237242614
0.0388172043010753,0.0395259707513868,0.0381314758558614,0.0377960022652432,0.0366269165247019,0.0355225113589426,0.0362939735610602,0.0375507409399912,0.0366828295992487,0.0370169491525424,0.0355426060901295,0.0349772018238541,0.0341119060027479,0.0340815530614898,0.0349612677977197,0.0349727851006623,0.0342326714401713,0.0340390614088179,0.0336708226165046,0.0339042089985486,0.0337216124195821,0.0329246561357266,0.0331536671158322,0.0327208423623804,0.0320061340479183,0.0325901326402228,0.0319039958720957
0.0247444862829478,0.0251034482758621,0.0246719835348598,0.0249216534845545,0.0241645479740718,0.023191649462656,0.0237669164522984,0.0248498810378035,0.024003483498739,0.0239579275418777,0.0231740874581441,0.0223769043772366,0.0220826748731598,0.0226699237624826,0.0236177924217463,0.0239240554782897,0.0240244543153269,0.0243735405065565,0.024590424348968,0.0248633488238786,0.0250921406514593,0.0248082738484581,0.0254394998825591,0.025066189870371,0.0246237921748772,0.0253865301411061,0.0252653200958576
0.0281005286517966,0.0291727612546725,0.0285980884170176,0.0294610719392535,0.0289267618608936,0.0284705363054513,0.0287431260275526,0.0303560135411629,0.0292298175069595,0.0295156283363172,0.0289543423941849,0.0287525562372188,0.0287215020116227,0.0295528374242122,0.0308267997148967,0.0302099037457961,0.0299977983267283,0.0300056495992969,0.0298314136542984,0.0299926003517235,0.0302403962534681,0.030521323608666,0.0311998971149312,0.0315780853328966,0.0313603659997372,0.0324067639564512,0.0323130129561761
0.0454177554748745,0.0449627204946354,0.0440022665853021,0.0444998742349292,0.0449456142101587,0.0442738972251887,0.0446596035889897,0.0462955494975239,0.0456583470333283,0.0463119065116212,0.0450330242177597,0.0447614725040174,0.0445047307295637,0.0454899533682627,0.0469931346137134,0.0462383459944751,0.0454946724424644,0.0450597282948157,0.0443770132113347,0.0443498732343354,0.0448124780932352,0.0452879361076082,0.0457691968332143,0.046243169918001,0.0459540736429274,0.0475938585977623,0.0475848152352125
0.0588021338506305,0.0582047685834502,0.0566489072523649,0.0565406829466005,0.0569275467586708,0.0582385166455963,0.0594297226096389,0.0615484522692835,0.0620584934310425,0.0619624584091908,0.0592336502448862,0.0585423492131693,0.0588501129801657,0.059406862516877,0.0615456022278951,0.0615083068881837,0.0604762334265356,0.0601960697333984,0.0583246798200069,0.0573842486093103,0.0584005752177039,0.0585549896245991,0.059150711306022,0.0605741106047208,0.0613867787295943,0.0626844120785988,0.0624187256176853
0.0618787690987534,0.0614613681389116,0.0583523768581578,0.0571311138512125,0.0582152743852793,0.0592809300177073,0.0627371523300792,0.0673771547099635,0.0708025910145831,0.072720044250847,0.0696110898470653,0.0671112829434886,0.0648652809853734,0.064388102230105,0.0667863762743281,0.0677843426883309,0.0671862017591611,0.0681994718036352,0.0663494726420154,0.0653722380061131,0.0653439188040336,0.0643964440526045,0.065626058814595,0.0659198767683403,0.0653792985200982,0.0668306074642528,0.0663555151950328
0.053150655720226,0.0529376946238773,0.0503295093971198,0.0492869509750319,0.0505296415316865,0.0506537609044879,0.0509909285260299,0.0507892681331856,0.0502026307655322,0.0495252481657315,0.0472461378762899,0.047139336739487,0.04646377125528,0.0470923895620953,0.049376222699721,0.0501584053208446,0.0495800339008779,0.049386547871175,0.0489472674307046,0.0494588683900634,0.0504893177869875,0.0503340368390512,0.0521391035854602,0.0530570606407653,0.0532093462006206,0.0538316306979092,0.0528284179814536
0.0427481818719328,0.0429430872991595,0.0412974324017269,0.0398897890364765,0.0402254779298005,0.0396308786238988,0.0388799581292759,0.0378458777977146,0.0373282669097379,0.0376026830251958,0.0364586408454862,0.0367599249912835,0.0360997594541666,0.0368734628840625,0.0384343610522267,0.0389986600992659,0.0388215578619904,0.0387107978903301,0.0380203416397998,0.0380986682596015,0.0387598903656203,0.0389141403611192,0.0390805886924266,0.0399741298029346,0.040165859774473,0.0413648983040618,0.0413124247505226
0.0298922624877571,0.029340915373376,0.0289751243781095,0.029050417060443,0.0294017675050986,0.030327906234323,0.0311282151208106,0.0316629527905892,0.0320661331086773,0.032379600305777,0.0310094329393907,0.0323607427055703,0.0313908832860244,0.0337795109612142,0.0356899890104139,0.0349315399874208,0.0352243233222099,0.0388096066829099,0.0380108222952561,0.0389011855310633,0.0388924117522722,0.0394479668208037,0.0379847802185957,0.0386783401295275,0.0399671605030414,0.0395762757433995,0.0403626896489811
0.043358170606372,0.0403453136011276,0.0411548229927953,0.0415447370754633,0.042320148466213,0.0448118040849785,0.0464868590044795,0.0476891214301286,0.0497446424994993,0.0494925331537265,0.04937131803394,0.0484309114498865,0.0484327302509121,0.0483050276317563,0.0484961212176201,0.0477073092110565,0.0489928525016244,0.0486919799213544,0.0475672184479954,0.046582142014891,0.0462694704882455,0.0445780432431379,0.0454473681766252,0.0444936599711363,0.0430144317234724,0.0435348386401982,0.0436840225414715
0.0408249412048483,0.0413519746324589,0.0407242379234741,0.0408194809391993,0.0399447730687494,0.0389220134451386,0.039815562735595,0.0411599420468016,0.0389742464879308,0.0378158355477742,0.0355103940428173,0.0353449617337917,0.0352457668913365,0.035530256878871,0.036091322079397,0.0356866135177537,0.0352231989392526,0.0351573090660474,0.0348492700072098,0.0349699258637572,0.0346707724829009,0.0347235913410354,0.0346898504304058,0.0346066453866154,0.034255442373863,0.0347629947983144,0.0342804029837814
0.0737179487179487,0.0732443996979612,0.0720447656796456,0.0732512098548174,0.0737704918032787,0.0737803826926392,0.0770550616128529,0.0807472595337348,0.0800881704628949,0.0814187248707639,0.0800056641178137,0.0794600612301698,0.0775721284703321,0.0745967741935484,0.0787373004354136,0.0797717479911494,0.0821741671537113,0.0838323353293413,0.0820427946565788,0.0766199649737303,0.0772619815173007,0.0712593965606014,0.0713425647200482,0.0740853349549002,0.078498985801217,0.0821716801173881,0.0821535599875995
0.0592222259504077,0.0592263031679919,0.0561162249085062,0.0549011728658613,0.0540683258334099,0.0535448270074065,0.0538408846266758,0.0535386872020535,0.0527638190954774,0.0528045574057844,0.0508961468806595,0.0514331636753282,0.0509098056834775,0.0517877661372085,0.0538526298356267,0.0543565147881695,0.0532336747211366,0.0530094100364483,0.0522337046121678,0.0522587612166714,0.0527793304763679,0.0529708191726239,0.0542508768999499,0.0546871681603874,0.0549169472162405,0.0556108547240571,0.0540885279741388
0.0811014002443379,0.0814311003447312,0.0815405803295816,0.0813519926395816,0.0810850014505367,0.0815905602455871,0.082504922441531,0.0824532506540064,0.0813886210221794,0.0827746130967384,0.0822027134876297,0.0842619071097525,0.0860440202571095,0.0879480371704912,0.0904708415239165,0.0941417491829667,0.0952796355529708,0.0988857938718663,0.0992305783072723,0.0997891777933942,0.10132313729436,0.101862861672612,0.10390051974547,0.10674834788481,0.107252583558328,0.109855125957368,0.111488658278997
0.0888987475685083,0.0898102862839164,0.0908041895970176,0.0906142533620376,0.0903639806438039,0.0898301718144801,0.0896192403414509,0.089797282245489,0.089129009748155,0.0905222848633124,0.0882751369821468,0.0887683607095292,0.0890419838139156,0.0899190817381385,0.0899028494080154,0.0929628575494521,0.090998025959506,0.0921946510297483,0.0908418066153277,0.0905597655132971,0.0917640807651435,0.0937748928020609,0.0977029245850471,0.0981082968323494,0.0958064760749223,0.0948097601323408,0.0938487721857525
0.0764541158625518,0.074215404765503,0.0763160904204628,0.0800289475121525,0.0792264824469041,0.0783896190317751,0.082743958462426,0.0836931474977069,0.082615128102764,0.0831717327940039,0.0857761805181633,0.0854332132214506,0.0849475383373688,0.081811281370084,0.0851602990414163,0.0857974039817457,0.0886126217554852,0.0874138245290504,0.0861193918218632,0.0778555958709532,0.0816058420613924,0.0793019162266103,0.0816486594637855,0.0799116554562795,0.0770540562266605,0.0777899053069412,0.0774527180295107
0.106737059566165,0.104892226966408,0.109931958972276,0.114756532066508,0.118837986722539,0.118598268946591,0.121567075583696,0.11965140928005,0.12032202781874,0.126462938881664,0.135480678022023,0.139700729626118,0.13718528082634,0.136036477371218,0.146182814104759,0.151043481627754,0.151568489399984,0.148252886030836,0.137098576857164,0.128676341403422,0.131994554118448,0.134148624196668,0.141187389425447,0.140061047445646,0.136359246740705,0.141093268602371,0.149649277651322
0.0889200927407504,0.0805574549835564,0.0661433613240842,0.0604754584385637,0.0606526395363487,0.0624163551617518,0.0701118361786742,0.0772182958287021,0.0795911861975535,0.0808659163104435,0.0762878489972473,0.0741621067031464,0.0718772362248549,0.072999361255589,0.0758417029392313,0.0775757382078486,0.0765422696115765,0.077089823281988,0.0780958857531452,0.0783093444207571,0.0786165545104801,0.0788909772185843,0.0806824141124488,0.0812558783433904,0.0807466236804341,0.0807208613779381,0.080543874923587
0.0551803835181106,0.0540830177895263,0.0498060762766645,0.0490359233329508,0.0506076593957529,0.0510528598274948,0.0518248647250307,0.0535979853661438,0.0542609351432881,0.0545882265772608,0.0527742759942667,0.0527958694698478,0.0518988587170405,0.0527259976841659,0.0540765535302381,0.0544791429222703,0.0524545155739448,0.0503217132430616,0.0492531597089238,0.0495329638386109,0.0488484872283196,0.0476847711986315,0.0465694239996941,0.0460130768074553,0.0455639014894125,0.0460629043051528,0.0452022204599524
0.136973478939158,0.130574176624891,0.10862152946907,0.0995484400656814,0.0939493190829167,0.0910866229599665,0.0975923328658252,0.10623771594083,0.110621129667855,0.11790117901179,0.119966791199668,0.119191309595655,0.115060240963855,0.113599323957264,0.118973332548419,0.124085086916743,0.133117607676858,0.139645813915237,0.137741640191697,0.128283475432458,0.128625073519432,0.127729302363689,0.12698470635471,0.124469682135631,0.120530110634323,0.117488789237668,0.115043794498796
0.0228340729042392,0.0231110256028334,0.0227646060606061,0.0227296981958835,0.0225835187464005,0.0228167973080738,0.0226427696760548,0.0225055846233719,0.0224276855447251,0.0224178771530205,0.0222545918744233,0.0225262680809943,0.0225934217464595,0.0225654345338829,0.023146840192172,0.0231002254135785,0.022959145009152,0.0230448365687947,0.02300654004451,0.0233649836820277,0.0234735405344486,0.0233681597593096,0.0232927389101032,0.0233751801458092,0.0234316278013708,0.023661848588816,0.0230582730375513
0.0291175213675214,0.0300020703933747,0.0301518737672584,0.0306254612546125,0.0308275862068966,0.0318333333333333,0.0321586314152411,0.0321945244956772,0.0324574049803408,0.03268787515006,0.032995652173913,0.0335701311806256,0.0337631578947368,0.0341086012163336,0.03598769771529,0.0363131046613896,0.0364540772532189,0.0371290863369656,0.0375655737704918,0.0384822006472492,0.0388140662894099,0.0385211598746081,0.0385825169555388,0.0386183924692252,0.0391631205673759,0.0379055330634278,0.038333115610712
0.0985987521734683,0.091006737623279,0.0809161655465157,0.0777126099706745,0.0771892655367232,0.0800252047889099,0.0879584735611203,0.0974594363791631,0.105466428995841,0.109806168242146,0.107397187110557,0.10810586919604,0.107103576440247,0.110227783346583,0.113741828404972,0.114518189765315,0.109090909090909,0.108612398859743,0.104461281763724,0.102426709258591,0.104745811119573,0.109041131050414,0.115849550156553,0.118131032910238,0.117195569327207,0.120470809464942,0.120673181688653
0.130035992104958,0.10897070557392,0.104560622914349,0.101583539803943,0.101140607651156,0.103238469087341,0.106291483593531,0.108306188925081,0.108303886925795,0.107845709787457,0.108146897425074,0.110148915506636,0.110817344009669,0.113530982155403,0.11645793629186,0.119325030132583,0.117161290322581,0.114164017037615,0.114360541248363,0.117110003454572,0.120171100120305,0.119870797942338,0.117581871680232,0.11269020424867,0.109093518983708,0.107025054389782,0.103737911186962
0.0904177137167512,0.0915980374978097,0.089419033725221,0.0858893166107869,0.0848405383517797,0.083704464999429,0.0831485587583149,0.0832744999159523,0.0821158856313689,0.0830923707540275,0.0849008944756471,0.0870510818648227,0.0872240697583074,0.0882601453298892,0.0915304948216341,0.093562857711091,0.0963516746411483,0.0970246290347254,0.0944750580046404,0.0906885646517645,0.0859059186078129,0.0806439889518825,0.0765914182968388,0.0742897338700223,0.0735535864640552,0.074613549123353,0.0745813653928725
0.0988700564971751,0.0904471544715447,0.0809114927344782,0.0778347213324792,0.0784429371866706,0.0852367688022284,0.0882878285276856,0.0960687960687961,0.0963883677298311,0.100455580865604,0.100951145698227,0.101419461016252,0.0983951089033244,0.0967912552891396,0.101982496874442,0.103183118741059,0.105065330230893,0.105682421667552,0.103496260219169,0.0987374554872127,0.0985511620887413,0.0998043052837573,0.108892921960073,0.116913011873031,0.121684162998081,0.126848504765035,0.12818582643295
0.119054566676393,0.100513130093571,0.0866540164452878,0.080921052631579,0.0813766484400129,0.0817630150111785,0.0861753958587089,0.0886567164179105,0.0897877223178428,0.0896532280800677,0.0900461079468402,0.0903645833333333,0.0900462399610611,0.0908273381294964,0.0909882455376578,0.0922413793103448,0.0903528451968183,0.0941915227629513,0.0978077571669477,0.101029159519726,0.102326312480352,0.0994832041343669,0.0989906832298137,0.0996385542168675,0.102784197204798,0.107807871349979,0.105569820264665
0.0810049307349143,0.0846347126363665,0.0831752249219658,0.0843387337699644,0.0857634722729407,0.0871938553693058,0.0883498259116731,0.0866752095456169,0.0876116736152472,0.0871320083401878,0.0849250396424968,0.0836244615541159,0.0831670842842779,0.0807428638969328,0.0841548524395205,0.0806658732147331,0.0788123905598686,0.0789994277773236,0.0770541589336933,0.0747015330348664,0.0751671018705556,0.0763928423060945,0.0795953453346784,0.0840058495369117,0.0871243526837291,0.0870823295276003,0.0876544008277824
0.0910941475826972,0.0847212165097755,0.07818052594172,0.0745849894786065,0.0740985048372911,0.0785204412719014,0.0857816856101222,0.0912655194946635,0.0955783832067887,0.0981071098799631,0.0952490245581822,0.095769409576941,0.0942916570372082,0.0943959577400092,0.106104651162791,0.10807390534042,0.105559825775045,0.106056733963711,0.100372670807453,0.0984481086323957,0.10025706940874,0.103733512184216,0.107069036792063,0.106788710907704,0.106506788926115,0.110525420846795,0.115798045602606
0.0569890060578865,0.056282450674974,0.0561818517834042,0.0551154559244901,0.0551724137931034,0.0547404063205418,0.0587918015102481,0.060244196967664,0.0574193548387097,0.0568196103079824,0.0563005920019331,0.0587825278810409,0.0597789307466727,0.0625415098516715,0.0646379132822332,0.0658032901645082,0.0651769087523277,0.0655267385815928,0.0651327838827839,0.0626132246376812,0.0622267070299361,0.0631660746003552,0.0647829823807477,0.0641905530884134,0.064365580943121,0.066357262762911,0.0671479430379747
0.0677048070412999,0.0650200959419162,0.0610733737225384,0.0584113491470909,0.0593570546879193,0.0611038107752957,0.0640946453176225,0.0670209891000811,0.06761233330502,0.0679473794111506,0.0657297212652678,0.0666866476846995,0.0669394089017423,0.0688870781557683,0.0725558586870187,0.0747365402537816,0.0740961114416716,0.0740273468135166,0.0714729239517631,0.0710520501246804,0.0736011564175149,0.0754560530679934,0.0767836368063635,0.0782488266523044,0.0815106409152417,0.0842788473269404,0.0844607469512195
0.0447192894849479,0.0448064217561729,0.0435563703024748,0.0429260555382311,0.0420376671993854,0.041356034829756,0.0408410017776848,0.040125351438288,0.0409659224576685,0.0397892431762476,0.03921895689841,0.0395186342917421,0.0391988779803647,0.0401741686585493,0.0418813929480667,0.0431228662570987,0.0428782680705075,0.0426929178428058,0.0418475503185432,0.0416815069183573,0.0415155166184676,0.040439246159453,0.0399777917520216,0.0390287063907485,0.0382755634300976,0.0385325991093006,0.038194809743829
0.0687923952218323,0.0690744989591722,0.0666398806107221,0.0648797361005382,0.0658527422990233,0.0654885654885655,0.0666036743152266,0.0679063360881543,0.0681274467159635,0.0691137904022343,0.0680195187104902,0.0693799584501053,0.0694644340322468,0.0715978214740416,0.0741329173095343,0.0759657661066112,0.0759215939340163,0.0756324121628773,0.0756975112760007,0.0761584818337361,0.0761249092728514,0.074466130790302,0.0736893025868694,0.0740985800312245,0.0743622224568071,0.075681557570394,0.0752763043371159
0.0497723276678238,0.0506103763987792,0.0507333874383895,0.050998025882869,0.052460215203538,0.052492186214838,0.0524421123280149,0.0529884586588312,0.0529488240160738,0.0538960711039289,0.0529380624669137,0.0541144170743134,0.054215882617403,0.057084883327697,0.0613957850812549,0.0638778207639097,0.0629145821752826,0.0607689275860833,0.058685890267192,0.0580805345642085,0.0594344313744671,0.0605836195758359,0.0611206995742722,0.0614807309842771,0.0610310621967996,0.0607469658511614,0.0601999986178395
0.0351458177545134,0.0360527400082406,0.0362291705673095,0.0370433160973129,0.037813140066173,0.0397872185382205,0.0421017402945114,0.0439553665002158,0.044939407540395,0.0468363948866688,0.0461493667200466,0.0480232399800281,0.0475309939062828,0.0496795509732893,0.0525474525474526,0.0536597428288823,0.0528627325720674,0.0526597985523343,0.0526411990495339,0.0537513208876365,0.0549287210323627,0.0562945826103721,0.0577437393629954,0.0587070672290609,0.0594556647586132,0.06106287818995,0.0607604660094738
